Employee_ID;Salary;Department
2671;2646;5
3430;6965;1
759;8187;3
6422;7525;4
3403;7812;1
4503;8461;7
6775;8890;1
2955;8159;6
3718;4781;7
4461;7265;4
4276;6281;1
5248;3557;7
2850;8153;7
326;7295;4
348;7824;6
3824;4252;2
4009;4212;7
6299;3893;7
882;6907;4
2638;8750;6
6130;6001;4
6502;5956;4
3350;2323;4
5680;4115;5
426;1827;3
5989;6942;2
2301;5113;5
1178;6472;3
3607;5238;1
5870;2795;4
830;7185;1
2199;3266;4
4764;5146;1
6097;5282;4
4872;7650;5
3088;7879;6
6402;6953;4
5657;4681;4
6777;6099;1
89;6687;3
1478;7703;1
4711;3334;7
5311;2294;5
2765;1719;7
4216;8905;4
164;5296;4
2232;4721;1
6440;7166;5
1551;7447;2
3880;6705;4
4844;2274;7
3375;6427;5
2459;5816;2
5760;1305;4
2270;1083;3
1572;3711;7
661;7213;2
665;6768;6
3491;6913;2
76;7767;7
3006;2279;2
240;4066;4
384;6637;7
4472;4838;3
3910;3254;3
4261;2008;5
3098;7876;3
6820;3976;2
6688;1902;5
1059;2025;4
6993;5423;3
4772;2999;6
4445;2244;5
1806;7364;7
1325;7886;5
5978;1992;7
4415;5230;4
149;4556;6
2388;5618;7
6047;5705;5
5530;2345;7
2363;6675;7
3624;4878;6
6207;3885;5
1235;6894;7
1952;4939;1
4622;8150;1
6249;5395;1
10;4967;5
1900;8515;3
2887;8873;4
4668;5727;4
4284;8124;3
3227;1058;1
4162;7693;1
3116;7369;6
6990;3886;4
1532;8660;5
2328;5153;5
1216;2061;7
3843;5319;1
3612;1566;4
2573;2325;1
3834;4009;2
4801;3350;7
4794;7454;5
2202;6302;1
1843;6603;7
5583;4086;4
3092;7591;1
6281;8461;1
6359;1162;1
2001;4992;7
4859;8755;4
4987;8962;1
6129;1398;7
3196;2567;4
283;1793;2
6358;8148;4
3513;7200;1
6289;2740;1
939;7889;6
6026;4946;5
1585;6732;2
95;1480;1
6702;3175;2
3153;7483;1
6342;1233;5
1768;5343;2
4921;5869;7
2163;6596;1
591;1682;7
5168;7106;2
508;5202;7
6004;2131;1
1352;4966;1
2945;3821;6
506;1868;2
5816;2629;5
6685;7959;4
3321;5185;7
2421;8390;3
470;6460;3
6942;7737;5
3099;4967;6
5117;6308;6
1645;5604;3
4994;3349;3
3566;6265;4
5076;4140;3
6236;7381;6
5825;1576;3
6765;3285;2
6917;6360;2
6088;2868;1
6395;4446;2
4889;4764;5
3115;4347;5
2170;5894;4
5672;3117;3
2441;4538;2
770;5215;2
1297;7478;7
3089;1609;6
4170;5925;3
2831;8824;2
3409;5398;1
2273;1933;6
1529;8641;3
2307;8521;2
27;3057;7
2772;6848;3
4300;3360;6
4624;8295;5
1555;1440;2
5751;4663;7
5085;1571;3
1197;3170;5
3973;1012;1
4535;4261;4
2375;4770;4
5066;8493;6
1000;1286;4
3359;8018;1
3358;3911;6
5698;4282;7
5573;7021;5
651;8725;5
6424;8039;3
5621;2645;1
2911;6369;7
1626;7990;3
4975;2718;4
2315;6130;4
2781;6679;5
688;3840;3
6196;7023;2
4837;1268;7
5220;1022;7
406;7905;1
6416;2775;2
6894;5157;2
3100;2908;6
5109;4726;3
5507;2092;5
6006;8283;1
1610;1646;4
3574;4777;4
6326;5499;6
6116;5210;7
3457;5653;5
6675;2024;7
1811;6830;6
3725;8869;1
1371;8540;3
3696;2195;3
1622;6753;3
4694;6111;4
2568;6306;4
3246;6079;2
3524;4639;1
3628;1892;4
1269;1274;3
2629;7949;3
1894;8032;5
5333;3209;4
5802;2789;1
3653;2917;3
5410;6481;5
5001;2375;1
781;3626;4
2723;2695;4
3828;5598;4
48;3530;4
1408;2746;1
3466;3266;5
5280;8630;7
1196;7715;5
4868;5065;6
592;2135;6
2123;3796;2
5817;2726;2
3765;6058;5
5996;2361;2
3611;4321;3
1992;8166;2
315;3290;6
5823;6046;6
6560;7587;2
6062;7237;1
1942;5826;6
6003;6767;3
5193;3693;7
2788;8641;2
6644;3780;7
3852;1357;4
5378;2004;2
6283;1948;1
219;1314;3
2437;2783;4
765;5048;2
697;2456;5
1690;2874;2
771;5416;4
5385;8969;1
3087;6030;2
3668;7870;7
5935;1846;1
3932;2546;6
3978;6979;1
2662;3501;2
4967;7722;7
4588;6417;6
2371;5095;7
5292;2181;4
3327;4366;1
1744;2699;5
3483;6235;5
3997;3416;4
265;8549;2
1462;6746;4
6388;8646;6
5800;8884;4
3908;6662;7
5894;5900;4
1402;2859;3
1815;4899;6
955;2224;1
1061;6307;1
2543;2850;2
1520;4097;3
3692;5209;3
1131;6464;2
2823;1871;1
2254;8745;7
389;1097;5
5342;1824;3
2317;4329;5
5016;1869;5
1212;8459;5
698;8552;1
710;4618;6
196;8507;6
1674;1434;3
4895;2275;7
5726;8337;5
3516;6798;2
3503;1071;1
3293;4917;4
2253;3150;3
5204;8582;7
3463;7754;1
786;3010;2
5116;3663;7
2847;8960;2
1105;4558;7
3700;6733;1
395;3784;7
1634;3825;1
1662;5760;4
5851;5489;1
6871;3813;1
3573;7310;6
5314;2895;6
4631;3703;3
6187;1045;6
1427;2304;5
6092;6048;1
4545;1506;4
631;5487;5
3806;6974;3
4662;3900;4
3632;7968;5
5862;3802;5
5630;8098;5
2680;1455;4
1721;5689;1
5249;3429;2
5381;4744;6
865;6044;2
5820;5655;3
2175;7156;2
6770;8713;1
4526;5552;3
6811;3385;6
5438;4849;1
1344;2616;6
4981;2523;5
3234;8229;7
3326;7455;1
4238;4491;3
6046;1532;6
5207;3657;4
1438;4946;1
3954;1422;6
4155;4094;6
6234;4375;4
4851;7841;3
725;1050;5
5638;7926;1
378;8572;2
5272;3614;5
4926;7529;4
543;3626;4
3904;4161;1
2016;6596;5
4652;7569;6
2973;1587;1
5529;4072;7
2359;6143;5
847;6818;4
1729;6827;2
1067;7610;1
2322;7652;2
5953;1172;3
1113;3678;3
5649;8245;6
2306;8268;3
6818;7324;5
364;5223;3
4259;2315;7
4172;5893;6
2778;5589;5
244;5727;5
6869;6024;1
4244;8050;4
4489;2643;1
2139;6724;5
2914;8825;7
1671;3541;1
396;7434;7
2753;1991;5
2939;7259;2
1880;8450;3
4320;5039;4
624;2741;1
4163;6733;1
4231;5350;4
3726;6953;3
6708;1364;5
1722;7825;1
3349;7788;7
3371;4479;7
1832;2727;4
435;2440;2
1896;4230;7
1358;8484;5
4039;4055;2
2233;6171;1
636;7174;3
4558;6974;6
3313;7675;6
6819;5097;6
1586;4025;1
893;1929;3
3444;8145;4
4343;5914;3
1205;8013;5
3563;7855;6
1209;4862;5
6652;5155;4
6013;4597;5
6842;6465;4
6151;7074;1
3807;8905;6
1097;8167;1
4029;4058;5
2666;3328;3
564;3082;4
4071;4100;3
5788;5941;6
5349;2995;1
860;2152;1
1865;2020;4
3885;2511;6
4012;3810;2
6448;1901;6
1377;1348;2
891;7929;1
4185;8067;1
6115;4666;2
614;5409;1
5608;5144;7
5179;8821;5
1149;7694;5
2009;3941;2
37;3560;7
2220;2370;4
3211;4313;6
350;5050;4
1827;4789;4
3077;5585;1
754;2864;6
3037;2525;6
4315;2016;6
454;4135;1
2422;3566;2
3347;8963;4
5503;3672;6
3368;1648;1
5261;1881;2
3307;7333;5
5129;2276;1
5434;5422;7
2987;2073;7
2697;6763;5
40;4556;7
4272;5783;1
3564;6985;2
5275;1996;4
496;1019;6
6141;4565;5
5694;7153;1
1033;5457;2
3471;7306;1
3402;7880;4
5570;5141;1
3420;8753;3
5031;6808;6
2590;5548;6
349;1103;3
2299;5226;1
1914;1393;7
385;7613;7
192;1137;4
588;6315;2
4892;8746;6
6125;4352;1
3502;7757;5
1700;6874;7
1813;8202;5
5563;5059;2
6181;2120;1
5620;4271;4
1875;8367;7
5717;7333;7
5306;4254;5
5318;4417;5
1417;5420;4
4435;5689;5
3648;5246;7
573;7269;1
2721;3286;1
3572;3784;3
814;5481;3
1834;6000;6
6943;4740;4
4521;1799;3
5744;3578;4
1419;7825;1
6599;8274;5
2875;8094;2
595;8485;1
801;6066;3
2569;7622;7
1688;8392;3
629;5906;3
3916;7976;4
5603;3839;3
2705;6443;3
538;1740;7
281;6452;4
3181;4730;7
6199;8900;5
340;1928;2
4223;4413;6
1203;5029;5
3073;6743;6
4358;2296;2
236;1069;2
6773;5720;4
5081;7263;5
1256;6810;3
4099;6673;6
5668;2952;7
2700;6940;5
2805;6523;1
3451;4072;3
2023;3853;1
3189;1265;5
3728;6057;3
5688;6246;1
2462;5338;6
2079;5082;7
1967;8248;7
3951;4406;5
5072;2673;6
5705;6062;2
3011;7607;4
2602;5651;5
2440;3186;3
6177;8211;4
2088;8756;4
6733;6317;3
4440;8529;1
6428;8991;5
3791;4112;5
2838;5795;4
2113;4403;1
6636;2649;2
2369;6838;1
2206;4100;7
3038;7580;1
6393;7591;2
1576;2363;6
119;3343;5
3882;4688;5
1397;3885;4
1192;1447;5
209;7274;3
6079;6846;7
1337;6785;3
3722;5238;2
4573;8314;7
188;3898;7
381;5353;1
5315;7060;3
2899;1867;6
5640;4146;3
2173;1020;6
3200;1434;6
6672;8682;7
4671;6277;2
5539;4025;1
5917;7412;2
5764;8873;5
3559;3083;7
4102;6772;4
2937;4673;3
4918;2713;7
2842;2386;3
5496;3888;5
4083;5571;7
2446;2368;2
3842;8021;7
2148;5618;3
2729;2302;6
1254;6123;1
5211;5684;4
742;4367;5
153;2420;5
4737;8016;4
4536;6438;6
6846;5418;1
2188;6616;1
3596;1000;7
6565;5956;4
747;3587;4
206;4590;4
4953;8679;3
1211;7262;1
210;2165;3
125;2734;7
274;4735;7
1883;7043;4
5484;4615;7
6334;3553;6
2820;4286;7
4454;7431;3
1799;6954;6
457;2799;2
735;1046;7
2155;3861;4
2379;8345;6
3135;6511;4
5397;4159;5
116;2839;5
301;4442;7
4458;8186;6
1134;4290;5
5704;1703;7
5351;5412;3
5323;8859;1
3620;1568;5
2567;5327;5
2777;6335;7
3959;7087;5
6406;2753;5
1866;7594;5
2454;3247;3
3669;4874;7
1508;6934;3
590;2257;4
2187;1136;1
6970;2924;7
211;4888;1
279;8187;4
850;8904;2
699;6809;7
1407;8612;6
885;3926;2
1093;4526;4
4509;6157;3
2803;8786;2
308;3218;2
5693;5620;3
582;7338;5
1034;6838;2
5843;5304;1
2338;2844;6
3388;4421;4
2558;1213;7
5532;4564;2
702;6861;1
6347;4163;1
6769;8222;1
3657;4907;5
3595;2048;2
4908;5858;5
2344;2394;4
6731;4308;6
6866;3399;6
1263;4437;5
2742;5320;3
4406;3522;2
1150;8223;6
6664;2601;7
1108;5879;5
792;4513;4
5742;4203;5
1863;3032;2
5154;2536;6
1884;1452;4
3469;6533;6
1820;5465;5
1697;4679;3
6784;2051;1
545;3154;2
3264;7795;7
6081;8065;7
1830;5957;3
1562;6159;6
5137;2709;5
6274;1009;3
3575;3823;4
2197;1989;3
6228;3436;4
5421;1381;7
2279;4494;6
3141;5960;7
2734;2551;6
4992;7079;7
1943;8417;3
5145;4752;4
4777;7881;4
2136;3987;5
298;3112;5
3812;7542;3
6725;4199;2
6717;1384;6
2825;1115;3
2663;8000;4
1290;7684;6
165;3257;3
4375;5442;3
3348;1841;3
6049;3714;4
6391;5487;7
3481;1814;6
6988;8977;2
1962;5183;7
5441;6217;5
2147;6795;7
294;2031;5
4232;8753;1
2137;8408;5
694;3485;7
453;3346;1
4485;6231;2
4756;7765;5
6087;5601;1
4850;7289;6
2903;4444;7
6536;5151;4
3458;3907;3
3159;6911;5
4999;7601;7
5544;8223;7
1064;7209;1
4430;1157;2
4317;2920;6
1324;5465;1
4263;2669;1
2262;4639;2
674;2739;1
5063;3267;6
5564;1482;3
6202;6969;4
5327;3685;2
4755;4430;4
272;5226;6
4549;7647;6
5545;4855;4
6904;8892;5
1066;4989;2
3406;5985;3
5040;6068;2
3926;7091;1
3570;4450;4
1908;2878;5
2984;5528;1
335;1402;5
6514;5347;2
1522;8162;6
4363;8409;4
6212;3126;5
2893;4378;6
397;8792;1
270;6594;4
352;5106;2
995;5119;4
712;1056;5
1437;7818;6
1181;1150;4
3249;7127;7
2200;6316;1
4996;6402;7
3429;2122;6
6055;3631;2
1825;6715;6
1056;3019;3
5350;7523;4
6296;4497;2
2040;6947;4
1362;5892;3
4221;7732;4
954;1783;7
3964;7295;6
6609;8863;4
1173;5961;4
2027;1217;4
3561;2970;2
362;3032;6
4418;5136;2
6761;2950;2
3304;7244;1
6113;6854;4
1224;2143;2
4028;4032;4
3158;3641;4
5682;1949;5
6982;3827;7
1071;6286;5
5157;2120;6
1433;4988;2
1701;5133;4
94;2045;7
6363;6565;7
1135;5346;6
331;8136;1
407;3119;6
4939;2553;6
5708;2285;3
4293;2720;1
4887;7583;7
3241;2505;5
536;3530;4
4717;4345;1
1691;6026;3
5417;3839;6
1242;1744;2
6264;2037;2
5300;1991;1
1539;4603;7
979;2520;3
4728;3412;2
6156;7386;6
4982;6899;3
1096;2793;6
4787;5060;2
2972;3432;6
1215;5236;3
4405;3995;3
4962;1336;7
3279;6325;5
6336;3048;6
4677;4978;7
3631;8009;3
1566;7839;2
1389;4218;1
6890;2273;5
4017;8572;7
136;7668;2
1182;1174;1
82;3841;5
6787;5139;3
1354;4776;6
5745;7143;5
2043;7638;2
4355;3780;2
2571;5155;1
6746;4210;5
3977;7910;7
1641;2251;4
1257;6741;7
4264;4833;4
5340;2203;7
6738;7478;1
285;8899;2
1291;6348;5
430;8493;6
6509;8840;7
2056;6056;6
5880;5487;1
6277;1573;1
5274;3607;2
965;3865;6
5097;5981;2
5332;8303;7
6235;4037;5
1533;5441;2
4290;4891;2
1905;3379;1
4734;8043;2
5856;8778;3
719;5722;5
4252;7730;4
493;3034;1
5130;1742;3
4072;2217;5
5215;5151;4
593;8848;1
6205;8144;5
6333;4446;1
3395;8189;3
6604;7044;5
2608;3600;5
4995;7495;1
4373;8007;1
1261;4689;7
3056;5230;7
5962;6778;7
2775;8394;4
602;7903;1
6807;8085;4
3391;2815;1
1778;6451;2
2490;6815;4
5783;1024;4
6611;1612;4
6037;6481;2
3863;6285;6
1871;8519;3
5229;4788;6
5032;5298;1
3621;8647;7
102;5490;6
6126;4288;2
6350;5147;1
5171;3459;5
5554;6343;4
2732;3666;6
2921;7470;3
3593;2137;4
3399;3926;3
1078;3979;3
5723;5392;5
3737;7019;2
1735;6328;1
4213;6292;2
168;8816;3
2465;6969;4
5819;3024;4
3986;7587;1
6410;3372;7
4747;8277;2
5811;3292;4
2051;7003;6
2574;3062;7
6662;3790;7
5504;5997;3
46;1509;2
4416;4165;7
3874;1168;2
6971;2271;7
626;2168;7
5354;2051;4
6645;1124;6
2516;4488;2
5826;8679;1
2237;1035;7
724;8772;2
6426;6766;6
4269;4181;4
5143;1102;4
2060;6465;3
615;5348;5
1392;2650;1
5374;1019;6
2865;1403;4
6197;2145;3
3582;8332;4
5981;2908;6
1569;1812;7
6987;7290;7
4716;2300;7
1442;1869;2
4788;4759;5
5739;3846;4
5024;4819;1
4673;7878;6
1536;3755;7
6367;5244;5
3782;5066;6
29;6804;4
4871;5952;4
6802;3459;2
21;1227;2
5449;2544;4
6242;1447;1
1454;7304;3
6861;4137;7
3838;6921;3
3455;6544;7
1268;7634;6
1432;5632;5
4597;3026;3
2133;3360;6
3504;8202;3
4401;6237;4
2284;5531;7
4799;8389;3
6497;1521;4
4615;1688;5
5566;4651;5
5767;7889;5
147;2780;1
3244;3336;2
4877;8410;7
6758;6829;3
2623;7852;2
6043;4052;2
3650;8856;1
574;4636;6
3142;5806;7
3204;7201;2
4979;7129;5
2536;3789;1
3890;1347;6
2696;8775;6
3208;5442;2
853;1036;7
390;5930;1
5126;8702;7
36;4217;2
128;2560;2
6041;2238;2
6936;2905;3
2346;6601;2
2218;1114;4
56;8795;1
424;8521;5
6768;7335;6
3739;6567;6
2942;4985;1
6319;1337;6
465;3083;7
4738;2334;7
2064;2397;1
4465;5006;3
5053;3910;5
4525;4504;7
2463;7400;1
2652;8518;4
3061;7306;7
2448;6372;4
5208;6641;3
4922;4177;3
3623;3301;4
2453;7169;5
6625;5520;3
5995;5344;3
504;2062;7
6161;6102;4
130;1245;2
4365;6242;4
4866;7675;7
1039;7213;2
5003;8107;7
5367;4333;1
1835;8422;7
5586;4149;1
6873;4003;5
3119;6077;1
3963;3118;6
3040;1385;5
2952;1999;7
3175;6522;6
6397;7492;6
5185;6163;3
3156;7878;7
234;2021;4
1288;7757;4
1396;3818;1
6101;8525;4
3489;5524;6
2347;5756;4
673;3564;1
2387;5434;4
3868;2379;7
6554;3696;2
86;7854;6
2983;4928;7
1994;3430;7
4511;6643;6
287;4501;6
2889;2298;3
994;1162;2
6689;2946;5
3480;4676;2
791;3692;5
2447;6678;2
848;5178;4
3042;6618;5
6524;1817;5
6288;3741;1
6168;4726;4
3796;5466;4
638;7800;5
2943;3817;3
5676;4571;7
5067;8299;2
4528;2568;4
1575;3534;5
5234;8487;3
1406;1148;6
5304;6655;7
5508;1341;6
944;3051;7
6898;4721;6
3505;8438;1
3887;7447;2
701;1814;6
6911;5909;5
5125;8048;3
6443;6340;4
3615;6479;1
2066;6975;1
2445;6813;6
1249;3960;7
6620;7775;1
962;2001;5
2234;4857;7
3969;4516;4
616;1096;7
2925;3990;6
4961;8288;5
4679;7173;7
5581;6310;1
6921;3986;6
3151;3195;1
5528;4281;1
5858;3082;4
6719;3028;5
1599;4663;4
4184;6904;1
594;5738;5
4927;8463;1
6061;1481;6
5516;1612;3
5624;6320;5
2259;1448;3
1987;5281;4
3705;8710;3
81;8312;6
870;6070;5
6368;7448;5
1450;3049;6
903;4823;6
4281;3185;1
660;7445;2
5910;7767;6
170;3229;2
5655;8963;6
1696;8352;5
5974;4730;3
5457;8322;3
6626;3082;5
6786;6742;2
4439;6088;7
1957;2521;4
6534;1814;1
6550;7355;3
746;1279;1
6179;8082;4
5513;8000;2
4147;5656;6
3929;2636;6
4593;2992;7
459;1504;1
1116;8435;3
6753;7582;3
3531;6735;2
6382;4548;4
3945;4431;2
4407;4048;7
4938;6906;5
1300;7119;4
263;5389;2
5591;4062;6
1391;1115;7
2910;5917;2
2468;4090;7
4601;2396;3
138;8223;1
1530;8751;1
1695;1357;3
6150;2063;1
4022;7953;1
4285;1724;4
4741;3477;3
3418;7960;1
2497;6579;1
4436;1362;4
1627;8152;4
1816;4897;7
4518;7559;6
2923;4606;6
4064;6049;6
3052;5294;3
6925;6882;2
497;5167;2
242;2538;4
2908;3813;6
5166;6465;5
2866;4205;3
3813;2904;2
2580;7450;4
3697;3583;3
4351;7544;3
3891;8619;5
2627;4072;4
2340;2200;7
2699;5095;7
1955;5417;2
938;7451;6
6974;5412;2
5821;5230;3
5746;1655;5
2291;3486;1
4254;8124;6
752;1142;1
3448;4362;1
2;8737;7
858;8094;6
4745;8101;4
1080;1711;4
2305;3934;5
6052;5825;3
6124;7463;1
5240;5821;4
991;6744;7
1546;1391;6
6146;6433;6
3416;4192;6
2190;4112;1
910;8364;4
753;3674;2
4729;3043;7
2525;8158;7
5841;1346;2
1307;7854;7
778;7158;4
3017;8125;7
3111;5968;2
4527;4274;5
4329;7697;1
1985;8123;1
6134;3313;4
5757;6166;4
992;6675;7
4209;5257;2
1107;9000;5
5123;6797;2
3355;2454;4
6106;5954;7
2541;3803;7
3221;4984;5
1591;1008;1
3277;1511;3
2201;2740;1
5299;5644;5
1612;2177;2
3298;5649;3
4076;5032;4
2030;6949;2
941;1486;3
3777;7242;3
924;6933;7
4468;7348;2
4385;4937;4
4504;6215;1
3609;5567;2
6174;2362;3
1208;6844;7
6111;1418;5
2096;2415;3
2122;1877;3
2327;1228;6
1435;3598;3
5684;5644;3
2730;8448;2
4202;1974;1
194;3959;1
4131;4461;3
6258;8719;4
6542;3918;2
4384;4266;1
3598;5310;4
2355;7234;7
986;8220;5
4274;7874;2
6468;5953;1
6523;7354;2
5010;6765;7
1155;2612;6
6591;3363;2
1936;1185;6
2851;8555;6
4695;8058;2
6142;6855;3
4067;1578;1
3295;2648;5
2397;1405;6
6505;6331;6
2007;2851;4
4712;1351;5
4097;1154;1
5662;5113;5
3272;2135;7
1490;6485;7
418;5611;2
2496;1849;1
809;2776;6
6569;5838;4
2667;3738;4
4849;7814;6
2806;5013;1
12;1138;3
1583;5940;1
1995;4249;5
4969;1301;3
2873;1314;1
302;7392;7
195;8038;3
5789;6984;1
3008;7824;3
2928;3595;1
6278;8637;2
3892;6684;7
4417;6279;4
4089;6370;4
1133;1672;7
1518;4738;7
5589;5860;7
1525;5006;3
5013;2661;5
3708;5194;7
3771;8952;4
4007;2979;1
4944;6704;1
2654;4596;7
2105;7959;7
3104;6841;1
5774;1361;6
4512;6733;1
6826;1421;7
3032;7183;1
3290;7572;6
1918;5571;5
6220;3259;1
2787;5760;1
5094;7643;1
6621;2733;2
3970;4845;2
6275;3990;5
359;1399;4
6153;2797;2
3222;8024;7
3000;3142;3
2578;3671;5
4682;5671;6
555;3197;3
3487;4550;1
963;3045;7
1739;8267;2
17;6630;3
5052;6745;4
5994;7512;3
1451;5010;5
3187;7311;4
4940;2530;5
4610;2552;3
3490;6546;1
3085;6885;2
5297;2212;2
4211;4685;3
4604;5190;7
726;6395;5
946;7920;7
5480;2689;7
3003;3954;3
1705;8589;5
6021;6533;2
6932;2289;3
1558;3084;5
5151;4531;4
1528;4639;2
3556;3917;4
3965;2338;5
6762;1008;1
2549;7009;7
3562;3458;7
1495;6111;2
2513;1969;7
908;4825;1
4335;3679;1
4390;4920;5
4295;8898;4
3363;1337;1
4608;7445;1
1460;6623;1
5399;5018;1
3053;6157;3
5900;6590;7
2504;6670;3
204;7277;3
72;1868;7
5133;5334;2
1743;6337;2
5183;7506;4
3269;8322;2
1596;7261;3
3766;4895;7
4547;1905;5
1306;2923;7
1578;1642;5
5844;1437;4
4061;4837;5
2353;1892;5
3192;2254;2
686;2297;2
6903;7632;6
3390;7559;5
2808;2784;4
1295;4600;6
2458;6548;2
4075;1413;5
1487;1235;2
4106;7766;4
1793;2459;4
108;5071;4
2560;4614;7
5854;8126;6
1379;1603;3
3512;7727;2
3974;1370;1
912;4253;4
561;1963;5
6077;8061;5
1604;6746;3
1225;1552;7
1073;6603;7
2214;6153;1
3810;3863;7
5498;4856;2
6250;5557;4
5497;6245;3
1902;2042;4
3854;3907;5
1625;3594;7
3263;8907;3
762;7406;5
1363;1899;4
5810;2529;1
3840;4524;2
6900;8570;1
481;8370;3
1461;1930;7
4287;4157;7
3107;5986;3
4719;2653;4
898;2778;4
868;8615;2
186;7776;5
4047;7219;4
3856;6427;2
1756;8108;4
5752;5553;1
4899;4976;5
2956;7804;3
4198;4172;3
5192;6340;6
4151;6636;4
5395;3587;1
833;2376;4
5406;6480;2
1741;1635;6
