Employee_ID;Salary;Department
1294;3329;3
1954;5141;6
59;3613;7
1541;6714;5
1700;6874;7
793;2794;7
167;6572;3
874;1267;6
1283;6200;1
462;7411;2
1758;8959;5
1970;5414;4
1560;6841;6
1305;3002;6
202;7481;3
709;8409;5
1434;8842;6
907;8511;5
268;3608;2
57;2142;1
551;2565;6
317;6287;5
1674;1434;3
1908;2878;5
436;8623;1
1205;8013;5
1681;7346;3
1258;6293;5
1417;5420;4
1909;5289;5
1834;6000;6
489;7174;3
883;7867;6
37;3560;7
1396;3818;1
54;2003;1
1893;3669;5
1985;8123;1
980;7193;6
1881;6966;5
1153;2170;5
810;8570;6
56;8795;1
1940;8415;7
772;8803;3
1950;5127;1
1216;2061;7
801;6066;3
1493;1674;5
647;2577;1
1208;6844;7
588;6315;2
1307;7854;7
1112;4952;5
1;4677;7
1118;3762;3
795;3066;5
979;2520;3
1604;6746;3
1632;3520;4
32;8316;6
159;3121;1
839;4163;1
354;3401;5
919;2487;6
1845;6636;7
854;1920;3
1715;7195;2
1119;1299;7
1114;2533;2
898;2778;4
1576;2363;6
1412;8919;6
697;2456;5
1075;3584;3
1042;6123;6
359;1399;4
1787;5266;5
965;3865;6
797;6689;4
1352;4966;1
1883;7043;4
371;1981;2
397;8792;1
1155;2612;6
36;4217;2
1809;1365;2
1318;5838;3
1344;2616;6
146;3687;1
988;7839;6
1028;3993;4
1241;5230;7
1164;5846;1
1163;3951;1
1082;7050;7
946;7920;7
1876;6231;7
470;6460;3
430;8493;6
279;8187;4
1409;1954;7
314;1514;3
914;2534;4
1652;4851;3
505;8152;7
787;8640;4
1284;8192;7
855;6837;7
374;5823;3
1848;3234;4
686;2297;2
415;3657;1
1202;6960;6
749;8313;4
1094;6463;3
1807;4222;4
1925;1663;4
623;8325;4
1994;3430;7
1939;1953;2
446;4232;6
576;7471;7
608;6705;5
829;4415;3
152;4546;3
1322;6216;5
1059;2025;4
1006;1442;4
891;7929;1
1200;7682;6
1703;1182;2
1247;2369;6
1888;1569;5
1484;8352;3
740;3215;4
26;5177;3
1495;6111;2
1088;8230;7
769;8603;1
1428;3191;1
963;3045;7
1454;7304;3
718;2339;6
701;1814;6
1669;6532;3
1538;6388;7
1517;1077;3
1822;6726;4
283;1793;2
309;5957;5
1252;5548;1
65;8243;5
1227;8666;1
451;1681;2
993;4265;1
837;2994;6
211;4888;1
293;6313;5
1526;4188;4
1481;2656;1
213;6093;7
578;7425;5
889;7815;6
206;4590;4
832;5598;4
633;2100;7
241;8799;7
1592;5110;7
693;7831;3
1765;4195;2
1212;8459;5
1300;7119;4
1746;5689;4
1654;3221;4
1240;1343;1
402;2422;5
1856;8856;4
367;2282;1
1602;1709;1
1816;4897;7
581;6042;4
1554;1609;3
299;8225;7
803;7299;7
669;7113;2
1162;4132;2
1142;6164;2
659;6705;4
1225;1552;7
1712;3028;4
1676;7599;3
1026;8077;5
676;6278;1
1198;3621;7
1936;1185;6
1213;1082;4
1642;6577;6
757;1847;4
61;1151;6
1393;5827;7
774;5229;7
616;1096;7
879;8946;2
1015;7922;4
1862;2845;1
1781;2096;3
1442;1869;2
842;3958;3
178;3966;1
1461;1930;7
1650;7339;3
567;2197;7
258;2942;4
99;7458;3
4;2368;1
1991;3411;5
1122;3066;2
1447;2492;1
622;5431;7
1096;2793;6
7;4587;1
207;1839;3
1620;2174;1
1595;4462;1
1236;2562;3
888;4683;2
575;5705;5
479;8887;2
786;3010;2
1544;6482;6
1356;3565;3
804;6573;7
1366;8640;7
311;1406;1
124;7124;3
1449;7879;5
1763;8193;5
1913;1121;6
1867;3262;1
257;8616;5
269;3418;6
1967;8248;7
1099;1261;3
1289;5110;7
521;6368;7
361;6002;5
981;7543;3
557;7640;5
1359;2177;2
228;1409;2
1204;3208;4
1910;2197;6
154;6579;6
1486;4716;6
1262;1412;4
915;3087;5
1900;8515;3
250;7899;3
703;3562;4
312;2584;3
1778;6451;2
322;8117;6
700;6912;7
1689;1170;5
779;6128;1
369;6403;3
336;6438;3
1644;6156;4
1494;6694;1
1565;8597;4
932;6407;3
383;1241;5
775;5688;2
10;4967;5
1623;1981;7
1476;6700;7
1251;4776;2
814;5481;3
35;2084;6
1335;5605;3
577;3275;5
738;3557;2
1509;5984;3
1826;7653;6
448;5892;1
1899;6183;1
168;8816;3
683;8192;3
82;3841;5
1430;6885;7
1774;7792;4
955;2224;1
1281;4107;4
1723;4978;2
318;5393;2
129;7992;2
1472;3221;1
612;3561;6
303;6643;7
531;7945;7
1097;8167;1
1764;6631;7
1514;5627;1
1149;7694;5
1693;2303;1
1625;3594;7
1672;3371;6
528;1912;7
1598;5613;5
1109;5042;3
133;3332;4
337;5701;1
1537;4517;5
548;8050;2
643;3733;5
1663;6881;2
1760;7060;4
525;3839;3
111;1523;2
1678;8600;3
103;8343;7
243;1334;2
1698;2293;5
1896;4230;7
517;2719;1
1343;8741;5
1419;7825;1
1456;6450;7
1178;6472;3
1933;5204;4
1711;3033;4
97;5436;5
132;5101;7
50;2905;5
306;5681;7
540;5826;4
166;6905;5
358;7858;7
543;3626;4
1499;4457;2
1044;2318;2
975;5680;6
952;3884;3
386;8915;4
203;3107;1
1630;4258;3
1591;1008;1
1846;1372;5
1351;3647;3
1673;7872;1
1749;3075;3
947;2733;7
1882;4284;6
781;3626;4
90;5533;3
1601;5214;1
1161;4990;2
1996;1703;7
845;8839;2
735;1046;7
1697;4679;3
387;7562;4
866;4572;5
240;4066;4
1631;6786;7
1141;7373;2
1333;2993;5
1535;8923;5
605;3768;3
1010;8998;4
364;5223;3
1983;6436;7
366;3332;4
1046;8158;6
677;7167;5
1030;5862;4
1927;1409;5
1949;4924;5
983;1708;2
822;5099;3
1331;2763;1
2000;2714;4
1244;2857;2
254;1437;5
1124;4335;2
1891;8337;6
493;3034;1
1009;1265;3
986;8220;5
1086;1325;7
902;7139;2
49;3228;2
743;6063;2
1067;7610;1
561;1963;5
934;4393;5
1129;8952;1
1841;4052;3
40;4556;7
393;5262;3
1635;1115;6
1563;3791;2
1165;6393;2
169;5060;3
556;5268;7
1895;7445;3
1561;1571;5
1734;2897;1
1518;4738;7
1115;4263;5
610;3946;2
313;5602;1
1808;6488;4
344;4242;2
756;4709;2
1617;6426;5
638;7800;5
1914;1393;7
1584;7377;1
356;2399;1
1885;4096;3
826;2723;3
1847;1304;1
586;8211;7
585;8924;7
63;5777;2
75;1102;2
1365;6798;5
119;3343;5
1878;2919;1
1328;3423;1
1539;4603;7
100;7744;7
1211;7262;1
1384;5330;1
785;3130;2
1593;4323;7
277;7877;5
1543;3363;5
435;2440;2
918;6075;2
1314;6314;6
1152;3432;1
1137;4105;4
851;7099;2
98;5606;4
287;4501;6
912;4253;4
252;6477;5
744;4232;4
666;4482;6
1234;4510;7
218;7493;4
982;8507;6
1187;5709;1
343;5387;4
930;4227;7
1647;7859;6
1317;6888;2
945;8585;7
220;6469;4
1436;2959;2
388;4056;4
1093;4526;4
538;1740;7
1907;4179;5
1660;6278;4
1012;1968;5
101;1491;1
24;4100;5
229;7392;1
72;1868;7
971;6542;6
1330;5416;3
569;1478;5
710;4618;6
453;3346;1
382;7626;5
884;3676;6
478;5307;4
1683;5850;1
1877;7965;3
974;7362;2
1068;3961;2
239;7073;6
796;3336;3
1298;1621;2
1727;2281;2
304;4430;3
1090;2861;3
30;8817;7
214;5934;3
1394;3321;7
389;1097;5
1761;1045;3
1610;1646;4
656;5337;7
1870;5757;5
1937;6121;2
844;5348;2
734;3329;7
1215;5236;3
1199;7146;6
916;3121;1
33;1756;7
1699;5579;1
1326;3871;7
490;3570;7
1276;4752;7
1308;3197;2
1029;3320;5
1542;7617;1
1965;6898;2
1613;5554;3
886;7519;5
321;3289;2
163;4269;2
1819;8798;1
949;6718;4
1310;1487;6
473;1949;6
396;7434;7
762;7406;5
1000;1286;4
1181;1150;4
1864;1834;3
1661;3698;7
563;1211;2
1616;4892;7
76;7767;7
606;3420;4
966;6482;3
1477;4438;6
1468;7154;2
1261;4689;7
157;2564;3
1045;1513;5
1731;5559;1
1730;8576;2
1435;3598;3
1505;1637;6
1823;6575;4
800;5279;4
1011;7537;2
47;6619;3
1272;3633;1
342;5160;4
1682;6947;6
755;6742;3
333;8854;3
334;3501;3
1747;3165;3
704;4640;3
645;8772;1
1905;3379;1
1411;4055;3
1780;7767;6
475;1041;1
1061;6307;1
1638;5392;7
1529;8641;3
1482;5988;3
247;3181;4
362;3032;6
721;1850;2
1444;7645;7
1311;7687;2
466;6561;6
1463;5419;5
1306;2923;7
1559;5761;3
53;6168;5
1413;2071;4
1047;1687;6
773;6918;3
646;8282;6
1835;8422;7
1719;8762;5
1025;6778;6
836;4036;7
546;3066;6
599;2979;1
942;6810;7
425;8238;4
824;4194;4
509;6713;1
1740;8648;1
28;1019;1
1303;2315;7
1790;2226;3
867;7914;4
223;3065;3
341;7668;7
625;5064;4
45;2204;1
480;1617;6
1084;2995;1
802;8853;7
15;2038;7
794;5424;6
212;3787;2
1032;4824;1
1116;8435;3
1722;7825;1
725;1050;5
1843;6603;7
1720;5898;6
1158;4805;4
1531;3977;3
1113;3678;3
597;2399;5
1884;1452;4
295;2213;4
1688;8392;3
1555;1440;2
248;5353;4
331;8136;1
60;8358;3
592;2135;6
715;8691;3
217;6899;1
1530;8751;1
174;2266;2
110;5031;2
357;8626;5
471;8575;3
571;5721;7
1579;6441;4
39;1456;5
1218;7748;5
91;7443;4
751;8254;3
1367;1184;4
630;1057;4
69;7174;6
1078;3979;3
424;8521;5
1285;2045;5
798;2690;7
128;2560;2
816;3376;2
1581;4495;6
1103;2163;5
426;1827;3
1282;1341;2
1987;5281;4
1829;3822;3
1027;4821;7
1662;5760;4
232;7908;6
1257;6741;7
1853;8026;4
1339;2931;4
1089;2619;7
1577;5768;3
44;3983;2
1951;3195;4
272;5226;6
670;7204;2
618;5409;6
642;8815;5
1972;1988;2
929;8534;5
198;2410;1
1709;1926;2
613;2354;1
238;4699;2
391;3497;4
412;7561;7
200;4921;7
1040;7919;4
541;5302;3
179;1756;1
1007;3445;5
685;3488;4
501;8669;4
1440;2220;4
125;2734;7
1956;6628;5
1624;5067;4
1548;7223;7
729;7810;2
530;6627;2
1092;8382;6
1132;5486;1
139;7119;7
1474;5216;4
191;6739;3
263;5389;2
1916;3188;4
1350;6373;3
861;4117;2
524;2097;4
639;4719;7
450;1779;6
1185;7228;7
284;1582;3
964;1100;7
1921;5628;6
714;7497;1
558;6032;1
107;4277;7
1497;3884;7
184;2968;5
1679;2415;5
476;3738;6
1739;8267;2
491;7321;6
1629;3172;6
678;6964;5
188;3898;7
1815;4899;6
1971;1694;4
1101;2734;4
1960;7457;7
1235;6894;7
461;7153;1
1193;2318;5
1872;5685;4
1427;2304;5
1946;1021;5
130;1245;2
307;7820;7
1206;2613;5
1801;2999;3
892;6714;5
1110;6642;3
127;5729;4
105;4064;7
11;1448;6
148;1715;6
275;5136;7
1415;6754;1
1702;8110;6
805;8431;3
410;2585;1
236;1069;2
1817;5534;2
1772;4070;6
463;5931;7
587;5777;1
780;4923;7
1503;7083;4
849;4417;2
278;5855;6
644;5494;5
1398;8576;3
652;4565;1
1810;5622;6
1824;5641;1
392;5706;1
858;8094;6
1327;1549;5
904;6745;2
399;2953;2
131;1341;6
1221;8716;4
1912;1620;5
997;5839;7
1516;7793;1
852;3306;3
648;3736;6
1924;5788;1
264;1872;1
301;4442;7
338;1169;3
1492;1638;5
668;3767;1
1197;3170;5
539;7827;2
1418;3058;2
591;1682;7
1048;4805;6
520;3724;3
1353;3118;6
1425;2783;2
445;1222;7
409;6014;6
1275;8629;2
469;4236;1
205;2992;5
1812;4272;6
1376;1808;1
1302;4256;1
1748;4830;5
1755;5623;3
1024;5813;6
347;2198;4
1361;3663;1
765;5048;2
1929;1572;1
820;6075;5
864;8767;2
324;4371;5
440;1200;7
43;4626;1
147;2780;1
484;4242;3
1392;2650;1
1640;5629;6
1368;7354;6
1510;8751;5
121;7203;2
691;1605;3
290;2801;1
909;5948;3
1121;6983;3
1423;3787;6
1938;3748;1
1457;4245;1
485;8343;5
1840;4497;2
185;2802;7
1639;7688;7
1551;7447;2
305;2713;6
144;1593;3
149;4556;6
1033;5457;2
1429;7597;2
1626;7990;3
674;2739;1
1691;6026;3
1511;5942;3
1315;3343;7
1570;8734;4
34;2282;2
695;2824;3
893;1929;3
547;5086;6
835;7602;1
766;2067;4
1775;8570;1
728;3778;7
8;5539;4
1389;4218;1
1668;5960;3
1452;7079;4
274;4735;7
1386;6131;4
1776;2473;2
1981;6674;7
545;3154;2
1120;3906;2
990;3525;3
208;2413;4
917;6285;3
1166;3668;1
1534;4217;2
1504;3171;2
609;1666;7
742;4367;5
1942;5826;6
1002;7856;5
1038;4130;2
1696;8352;5
1323;5523;4
1102;7215;3
741;3562;2
523;5944;4
1473;2701;3
667;3732;5
1074;8430;1
1717;3037;7
1455;8531;4
1348;6587;3
792;4513;4
266;3847;2
1054;7143;4
1658;8404;5
173;8062;3
1125;4292;3
1475;6198;4
535;3340;3
38;4394;7
1549;3637;3
1408;2746;1
488;6352;2
619;7700;5
1319;3791;5
1148;2981;6
1641;2251;4
1928;8968;7
1585;6732;2
1588;4785;1
1854;4925;7
1005;6811;5
1850;1171;4
1360;3248;2
1126;2980;1
262;5259;5
419;8848;7
1917;2172;2
662;6369;7
244;5727;5
352;5106;2
442;8279;2
3;4527;4
1590;3527;1
1182;1174;1
846;5804;1
706;7418;5
1973;3071;1
288;8480;7
1370;7696;5
234;2021;4
672;5395;3
427;8712;2
1578;1642;5
265;8549;2
500;8739;2
1186;4358;5
1340;8632;1
764;2037;6
1228;8490;5
1649;2174;3
881;5298;4
1750;4393;3
841;8748;4
1253;2430;7
297;2115;2
1443;1796;5
1382;3521;3
1519;7183;5
799;7162;6
1372;8011;4
1043;7073;3
1596;7261;3
961;4198;3
819;6030;5
1609;4500;2
308;3218;2
1194;6339;3
1546;1391;6
465;3083;7
1081;5538;5
507;5288;3
355;7093;1
1944;1346;6
289;5415;2
1237;1123;4
533;6415;7
1785;8640;2
1349;5606;2
1766;5970;7
1287;1147;6
853;1036;7
1169;8451;6
875;1524;2
554;5412;2
654;1890;6
831;3021;6
1860;8866;5
404;4784;1
1945;5783;5
1861;5535;3
1606;2059;5
635;7476;3
601;7235;4
421;7799;3
1692;8679;2
1805;1343;3
286;8887;3
1375;2954;6
807;6586;3
1219;8169;2
1793;2459;4
456;7983;6
1935;3417;1
768;7681;3
1214;2355;1
233;1211;6
428;8941;3
408;7976;1
868;8615;2
1974;7789;7
1345;3263;3
1378;6087;4
1268;7634;6
1528;4639;2
653;1892;3
329;5430;4
88;8611;1
1567;6811;1
230;1211;6
1852;2881;3
1735;6328;1
1818;3086;5
808;1528;6
1433;4988;2
1556;8704;5
513;3074;5
863;6588;7
680;7679;3
422;3701;2
696;8116;6
973;2506;5
723;6956;1
1431;7075;2
954;1783;7
823;3365;4
400;1851;7
21;1227;2
1157;6149;1
989;2050;3
1246;7326;1
