Employee_ID;Salary;Department
1342;8998;5
4187;2598;1
667;3732;5
3379;4164;3
4453;4639;2
3388;4421;4
189;4565;1
3995;4537;7
3678;6849;7
3946;6969;3
5276;2695;3
1084;2995;1
240;4066;4
4061;4837;5
3405;7971;4
3109;6457;4
161;5005;4
5028;2042;7
954;1783;7
1070;4334;1
4964;8632;4
2217;6334;1
3761;1779;3
5685;1251;3
1368;7354;6
756;4709;2
4868;5065;6
2475;6825;7
5079;1680;1
920;1370;3
2385;3637;7
4471;7260;5
2344;2394;4
4685;5006;5
1389;4218;1
3777;7242;3
5925;8681;5
5810;2529;1
5186;3971;7
903;4823;6
4039;4055;2
3825;5997;3
2988;7588;6
5071;5327;2
1126;2980;1
2726;6901;4
4829;6967;6
4283;7122;2
5980;5680;4
760;3320;3
1808;6488;4
4828;7432;2
3403;7812;1
2408;4984;7
4416;4165;7
3612;1566;4
5016;1869;5
4335;3679;1
4431;3405;3
799;7162;6
4333;1041;7
3839;6261;6
1048;4805;6
197;6868;3
974;7362;2
3385;2812;3
3977;7910;7
3549;3250;6
447;5138;5
3963;3118;6
1096;2793;6
3130;3412;7
5400;4146;3
3155;5227;2
1393;5827;7
4144;1038;1
2640;4249;6
5430;2590;6
2248;2174;1
5601;3365;3
3325;2443;1
721;1850;2
3303;7271;6
2072;1038;5
2775;8394;4
866;4572;5
3885;2511;6
1158;4805;4
4105;3997;3
2681;8292;4
1168;1443;2
5390;5485;4
1104;7490;4
2279;4494;6
3031;7925;2
346;5832;4
5862;3802;5
3692;5209;3
5124;8653;1
5640;4146;3
3985;5309;3
955;2224;1
5977;6909;7
2973;1587;1
2745;2442;7
2215;5601;5
1561;1571;5
2545;2006;3
535;3340;3
219;1314;3
1388;5934;7
4990;8292;6
3856;6427;2
1539;4603;7
1726;3099;2
324;4371;5
4898;1996;4
3983;6983;1
1422;2666;2
5152;1521;2
4385;4937;4
4391;4678;2
3324;6099;7
2870;3166;1
2741;2818;3
3497;6921;7
3818;8867;1
4491;4993;2
910;8364;4
4394;4663;3
3312;6285;4
4988;2053;1
5722;7684;1
2823;1871;1
3502;7757;5
3407;3192;2
2512;2383;5
2992;8148;6
5198;6510;2
787;8640;4
4076;5032;4
5953;1172;3
330;1498;2
5525;6053;6
1081;5538;5
1107;9000;5
3546;8849;3
640;1145;5
719;5722;5
5050;2953;3
1786;7552;2
5735;8603;7
1333;2993;5
2075;6530;4
2060;6465;3
3343;3004;7
4836;2355;7
5677;7108;1
3727;8217;7
606;3420;4
5949;6049;5
1965;6898;2
749;8313;4
1489;2391;2
4779;6000;6
5379;6051;6
3626;5330;5
3358;3911;6
4315;2016;6
1640;5629;6
5971;5025;5
5798;7667;7
2593;2608;2
2251;2059;6
3565;5568;4
2227;3735;2
2054;3901;7
5417;3839;6
2690;5382;2
4245;8717;6
1023;4733;5
1457;4245;1
347;2198;4
2311;6153;3
463;5931;7
2520;7448;7
5712;2176;2
5302;2504;2
3671;7558;2
3134;1173;3
4123;3737;2
4464;5072;6
5787;3503;7
380;6248;1
2685;4839;6
582;7338;5
419;8848;7
1945;5783;5
3116;7369;6
1960;7457;7
2503;7349;5
4672;4043;4
84;1445;4
998;7338;7
5075;4284;2
4523;2139;6
4825;3850;7
2233;6171;1
807;6586;3
5485;7977;4
165;3257;3
1556;8704;5
1271;3926;7
3894;6225;1
2327;1228;6
5646;8549;2
5378;2004;2
2712;2655;1
2863;3771;5
4839;4935;5
2865;1403;4
4776;6996;4
1222;6456;3
336;6438;3
4854;7792;4
1631;6786;7
340;1928;2
3756;1352;3
2024;5054;6
5181;1243;7
1052;7317;2
1702;8110;6
3786;1822;6
4716;2300;7
2925;3990;6
3725;8869;1
3284;8511;6
3726;6953;3
4643;3914;1
3480;4676;2
4966;2063;6
2698;2859;6
3724;5241;5
2665;2940;5
663;3857;6
4167;8184;5
1317;6888;2
2087;6914;3
241;8799;7
2284;5531;7
937;2611;2
399;2953;2
1877;7965;3
4754;8145;5
1470;4961;6
5919;5230;2
1383;2679;1
301;4442;7
489;7174;3
2403;5900;4
5544;8223;7
485;8343;5
1772;4070;6
1438;4946;1
3258;8095;6
4670;7099;1
5222;5981;5
698;8552;1
5821;5230;3
5876;6456;1
5659;8650;4
886;7519;5
5747;5399;6
2263;2570;3
5870;2795;4
4770;3857;5
3560;3840;2
5149;2540;4
1935;3417;1
3941;4926;3
4968;4754;2
3221;4984;5
1225;1552;7
30;8817;7
3117;7593;1
4437;5706;7
5999;3384;4
4285;1724;4
4598;4240;5
5142;3118;6
2224;4895;4
496;1019;6
2809;6473;4
354;3401;5
4146;7025;6
3689;1313;1
3169;5995;4
3150;5239;2
3638;6780;3
1394;3321;7
5082;7557;2
1391;1115;7
992;6675;7
4629;1503;7
5815;4642;4
1350;6373;3
3436;4761;6
5282;3356;6
3943;1977;6
969;5813;3
2834;5093;2
4072;2217;5
2555;1378;2
5219;4040;7
2390;6472;2
3871;2248;2
469;4236;1
420;8811;6
3509;6936;3
4693;1509;2
1555;1440;2
5355;6212;2
5022;8083;2
4883;8339;1
2761;1806;5
3790;2452;1
109;4900;3
562;8351;6
2714;7947;2
5762;8582;7
5092;4345;2
55;6769;5
4328;1982;4
1590;3527;1
2549;7009;7
2943;3817;3
5514;3811;6
4730;1561;5
4696;8066;2
4541;2324;1
1010;8998;4
1981;6674;7
2329;2127;5
5547;2283;1
1064;7209;1
4508;1029;3
2586;7474;7
412;7561;7
3996;2398;6
4086;4976;3
486;8078;6
4006;1353;7
2878;8451;6
465;3083;7
99;7458;3
1324;5465;1
2653;3172;1
4075;1413;5
4278;1665;4
5035;5159;3
3942;1590;1
2556;7771;3
3771;8952;4
4418;5136;2
5412;5189;6
2161;4206;1
1028;3993;4
129;7992;2
4200;8953;5
2965;2439;4
5109;4726;3
4695;8058;2
5860;4453;6
5741;1083;2
5896;1190;3
685;3488;4
3483;6235;5
1569;1812;7
5552;4008;6
4725;8002;2
5010;6765;7
2102;7328;1
5483;2237;7
4312;3046;1
5728;6435;2
810;8570;6
4822;5650;7
150;1824;7
1256;6810;3
2700;6940;5
3212;6352;5
1982;1167;5
464;1676;4
1005;6811;5
4739;1354;5
3611;4321;3
5006;1196;5
995;5119;4
2652;8518;4
5529;4072;7
5522;7050;1
1402;2859;3
986;8220;5
5123;6797;2
4873;4564;7
5602;5741;7
4623;7293;6
839;4163;1
737;3608;3
4711;3334;7
3505;8438;1
5136;3000;5
5103;3065;6
5593;2726;1
1218;7748;5
3488;3480;5
4888;4368;2
3216;4077;7
993;4265;1
1987;5281;4
1895;7445;3
3547;6063;6
4262;6381;5
286;8887;3
3478;1913;5
3103;2337;2
730;1435;6
874;1267;6
4435;5689;5
4095;3276;3
2349;4663;6
621;7131;6
3057;5071;2
2604;5487;4
2573;2325;1
3261;3564;7
5610;2663;7
895;4406;4
4632;3570;7
86;7854;6
3297;3987;3
4620;1173;4
4403;2315;1
1013;5583;6
3030;2964;1
5298;5002;3
1219;8169;2
1675;3682;1
254;1437;5
3146;4729;2
4427;2040;2
3523;1847;3
4880;7136;7
720;4604;7
3005;3543;3
5450;3069;6
4007;2979;1
4152;7005;2
151;4175;6
5307;6923;6
1274;5031;7
4667;4449;5
3039;4007;1
1124;4335;2
1579;6441;4
1780;7767;6
3759;4096;5
3079;3533;6
58;3454;3
2742;5320;3
603;3451;5
3026;1592;4
1371;8540;3
5190;2026;6
5772;5607;5
4270;6390;3
3276;3528;4
82;3841;5
2340;2200;7
4735;3844;5
3741;6194;7
5237;2756;3
1473;2701;3
3654;2874;1
4317;2920;6
1639;7688;7
2940;1452;1
1800;1788;7
423;2214;1
5914;6984;4
1073;6603;7
411;7841;5
3246;6079;2
5353;3058;4
5654;1058;4
1725;1717;6
2118;5183;3
5901;3963;6
1622;6753;3
5491;2449;3
5245;3211;3
3271;5453;1
5305;4976;7
1214;2355;1
3773;5037;3
253;8948;7
3431;6069;1
2494;5080;4
4307;6780;6
2355;7234;7
1937;6121;2
1615;8112;4
949;6718;4
4727;7904;2
5753;6664;1
826;2723;3
517;2719;1
2926;5176;5
312;2584;3
3666;3065;2
557;7640;5
4259;2315;7
1499;4457;2
388;4056;4
3662;8752;4
625;5064;4
4637;5299;1
3013;5330;7
221;6013;2
396;7434;7
3256;6741;1
671;2158;3
1525;5006;3
3347;8963;4
5793;4802;5
620;6537;6
345;3485;3
3882;4688;5
5597;5727;7
2546;6713;3
19;6451;2
2976;6313;1
3089;1609;6
3867;5349;3
3846;4361;1
2627;4072;4
3768;7051;3
4321;1128;7
1914;1393;7
437;7769;1
3064;5126;4
1896;4230;7
3165;6079;5
533;6415;7
1511;5942;3
1351;3647;3
4516;5920;3
4017;8572;7
5175;4097;5
5111;2238;6
5260;5758;1
1897;3402;5
2739;5265;2
1653;6251;4
1244;2857;2
637;6563;1
1854;4925;7
861;4117;2
3929;2636;6
840;2897;4
3082;3749;5
5588;7464;1
1941;5349;3
4644;6832;1
5094;7643;1
2959;1345;7
774;5229;7
2301;5113;5
2853;3864;2
2625;7233;3
5271;6751;3
2290;1631;7
92;6161;6
2620;6285;4
3113;4977;3
2569;7622;7
5913;5145;7
3812;7542;3
1011;7537;2
538;1740;7
2220;2370;4
984;1561;7
5357;2482;1
4148;3668;3
877;1102;5
5577;3204;1
5606;6643;1
4666;7276;6
59;3613;7
1221;8716;4
3382;4752;1
3311;5509;5
4162;7693;1
2466;5944;5
56;8795;1
4486;3224;5
1230;7384;4
758;7843;6
1765;4195;2
456;7983;6
5988;7216;4
676;6278;1
5737;6407;6
3055;3199;7
5518;3635;6
450;1779;6
191;6739;3
440;1200;7
4777;7881;4
1568;3853;5
3900;8962;3
3006;2279;2
1869;8981;2
2042;3913;3
4930;3586;1
193;6145;4
3322;8884;6
764;2037;6
3720;7238;2
1741;1635;6
4032;5828;3
3519;6387;3
2436;5233;4
5509;8346;4
1621;1669;3
4422;1832;3
3579;2422;3
596;1573;2
1654;3221;4
1532;8660;5
2495;4586;5
4344;4805;3
1160;2873;5
4429;5899;2
2570;6339;3
1339;2931;4
5739;3846;4
4216;8905;4
1240;1343;1
3903;6390;2
5638;7926;1
3774;6501;7
1415;6754;1
3889;8940;1
779;6128;1
2029;1321;7
4596;7343;6
5961;7343;4
1213;1082;4
4522;8764;6
1875;8367;7
958;2795;3
4993;4487;1
5760;1305;4
4870;1308;3
3266;4591;1
3262;3709;2
1360;3248;2
1450;3049;6
4864;6918;7
5548;2701;6
1146;2393;7
1484;8352;3
5140;1720;5
4592;6168;3
1296;2119;2
4997;2846;3
4246;8349;1
5891;3978;4
2418;4504;1
220;6469;4
1543;3363;5
1923;1514;1
5408;1813;5
4446;4219;3
459;1504;1
1841;4052;3
5912;7565;7
4375;5442;3
2931;3128;2
3956;6141;4
3679;6958;1
2575;5117;2
5433;7580;7
5423;3755;7
1179;3691;4
1824;5641;1
3251;2160;5
1506;6154;1
3728;6057;3
3781;7195;3
519;2564;3
4134;7016;6
1130;6082;5
3967;3269;2
206;4590;4
383;1241;5
2178;4995;3
2318;3787;5
1475;6198;4
3025;7504;5
5043;7391;2
1352;4966;1
1524;2155;5
556;5268;7
4151;6636;4
884;3676;6
444;4751;5
4542;8838;7
63;5777;2
1033;5457;2
3386;2694;3
854;1920;3
3767;2732;5
2710;5003;6
4799;8389;3
80;5095;3
946;7920;7
1452;7079;4
849;4417;2
5625;2842;5
4230;1239;2
3188;8891;1
5105;3428;3
3211;4313;6
3527;4460;2
405;1380;2
2496;1849;1
433;8427;2
3160;2316;7
4567;2864;4
2677;2013;3
4793;7022;5
1829;3822;3
5297;2212;2
3367;2642;7
2068;8588;1
4890;6945;2
281;6452;4
661;7213;2
3858;6653;3
1789;4029;1
3373;6753;4
784;3635;7
3634;6801;6
967;3601;4
691;1605;3
2321;5022;3
4488;4629;2
5557;1689;5
5470;6742;4
3748;6665;7
3951;4406;5
2467;3014;7
1439;3898;4
5572;2587;4
3619;5832;3
4815;4702;7
2250;4007;1
5555;8515;1
4067;1578;1
5303;7522;2
4613;5172;2
234;2021;4
4265;2564;1
930;4227;7
1863;3032;2
1682;6947;6
321;3289;2
1193;2318;5
1703;1182;2
15;2038;7
989;2050;3
1575;3534;5
3162;2621;6
4284;8124;3
1698;2293;5
441;7270;5
1922;1237;7
4275;6566;4
1143;7095;4
2396;4677;7
2734;2551;6
2941;3146;6
1942;5826;6
5902;1967;1
4715;2351;3
838;3298;7
5540;4229;1
2346;6601;2
5101;4734;3
1595;4462;1
207;1839;3
1318;5838;3
287;4501;6
2936;5865;5
1463;5419;5
4614;5827;6
1565;8597;4
4576;7742;3
4383;1894;5
3855;5851;3
2920;7056;3
5144;1441;5
3788;4536;4
1704;5993;7
5755;8274;2
3368;1648;1
1715;7195;2
2067;1006;6
1950;5127;1
1864;1834;3
3151;3195;1
3069;2675;2
4087;8720;5
4014;8219;4
259;7859;2
4113;6418;6
815;6129;7
2479;2111;3
4580;1390;4
1163;3951;1
1492;1638;5
1053;1779;4
2949;8089;7
878;6935;4
5325;3870;4
3430;6965;1
2802;4630;1
4370;7526;4
1563;3791;2
4008;8438;6
1558;3084;5
3918;1212;3
4638;6727;1
1067;7610;1
2950;4848;1
2375;4770;4
5233;6183;2
5015;7036;1
4986;2274;6
2460;6534;1
2535;6268;7
1851;5494;7
3548;7778;7
3245;1956;6
2947;7095;4
137;4638;6
1387;7981;6
2736;2667;7
537;5802;2
304;4430;3
1262;1412;4
1630;4258;3
5910;7767;6
3754;1441;2
60;8358;3
5234;8487;3
1242;1744;2
1403;3827;2
5733;4768;1
135;8119;5
3223;3573;2
5073;4438;7
5167;4346;2
3804;2039;4
651;8725;5
4481;2885;5
3252;2398;5
3911;2862;7
2758;3270;3
4049;2182;2
4092;5588;3
408;7976;1
2392;1778;3
74;4830;1
4602;8828;6
845;8839;2
1088;8230;7
1491;7417;5
3957;3770;1
570;2675;4
4211;4685;3
2363;6675;7
5403;2571;2
1947;5272;3
1145;2860;1
3425;6311;7
3270;6602;5
3035;6110;2
830;7185;1
5822;1185;5
1099;1261;3
1454;7304;3
3377;1286;3
2260;8759;4
4911;8696;5
5499;1866;3
5374;1019;6
5554;6343;4
3022;2904;1
694;3485;7
4182;4104;7
632;4203;1
4709;3698;2
2730;8448;2
1282;1341;2
2026;1971;5
935;1849;7
5785;2841;3
4051;5982;6
3735;4859;1
3145;5128;1
5854;8126;6
3187;7311;4
1686;4495;5
1172;5224;7
5967;3203;7
54;2003;1
804;6573;7
4478;7029;5
4974;7005;2
5333;3209;4
5673;3206;7
1818;3086;5
2968;2058;5
1125;4292;3
1853;8026;4
689;5145;5
5764;8873;5
1208;6844;7
4640;4705;2
2598;1428;4
2829;2355;1
2998;3291;4
1348;6587;3
2452;5723;1
16;7587;3
5243;1528;4
1706;6201;2
5727;6478;1
3815;3429;3
1908;2878;5
5018;4230;4
5346;3686;6
4176;1099;7
5146;8338;3
4168;2096;2
213;6093;7
5464;1772;2
5631;7956;7
1712;3028;4
3458;3907;3
681;7244;2
5847;4090;7
2185;1639;2
550;1560;4
3668;7870;7
1731;5559;1
307;7820;7
509;6713;1
3278;3248;7
3775;2070;1
1845;6636;7
3000;3142;3
2746;6130;5
3711;3804;3
1216;2061;7
2849;2582;5
4156;6269;7
322;8117;6
3166;2238;3
4656;7942;3
802;8853;7
5273;2487;2
4807;7856;5
1576;2363;6
3493;2323;1
4043;4348;6
3522;3478;1
1162;4132;2
4021;6262;4
4543;4713;3
3184;6958;2
5214;6060;1
3300;1854;4
4475;3173;5
4943;6016;7
4608;7445;1
644;5494;5
4588;6417;6
5745;7143;5
2542;6672;4
3868;2379;7
1060;2066;3
5410;6481;5
5014;7514;7
1707;1239;4
1582;4952;2
5348;4679;7
4923;5259;2
5680;4115;5
4683;8511;3
542;3012;3
5044;8617;3
2137;8408;5
4193;4162;2
1802;1245;2
2252;2502;3
2200;6316;1
612;3561;6
5107;1038;3
3260;7661;2
1708;3824;6
962;2001;5
5285;8023;3
4393;3286;2
1433;4988;2
435;2440;2
1745;7267;3
4443;5954;4
1850;1171;4
4096;4321;5
805;8431;3
1711;3033;4
563;1211;2
1310;1487;6
1926;6859;7
3020;2364;3
5829;8962;2
5874;7847;3
4325;3260;3
3209;3796;2
68;7348;5
2882;4419;1
4658;7168;3
2489;3594;4
3532;1908;2
1338;7987;3
4506;1352;6
1759;6227;4
5309;6262;7
5102;4862;4
3356;4577;7
34;2282;2
2459;5816;2
571;5721;7
782;5055;1
4237;4079;1
3321;5185;7
235;6382;5
5811;3292;4
328;1028;1
659;6705;4
67;6115;4
5879;1967;4
5461;8039;7
2309;4747;4
2347;5756;4
5017;7015;4
4597;3026;3
2092;4169;7
4485;6231;2
4078;3808;6
2606;2222;4
4546;8779;6
806;6299;6
5129;2276;1
3041;3015;6
630;1057;4
2673;7214;5
5170;2415;1
891;7929;1
3930;8665;2
3834;4009;2
5516;1612;3
7;4587;1
3787;1694;4
5127;7445;4
3567;6635;5
3589;5523;6
1442;1869;2
2749;8367;4
3511;4545;1
1299;2198;6
1102;7215;3
372;6934;3
5351;5412;3
2554;4359;7
2615;8120;1
1135;5346;6
3032;7183;1
4207;4067;2
672;5395;3
3600;5720;6
2164;7465;5
5377;5594;1
5661;7805;7
279;8187;4
4020;2011;7
2518;3933;1
5366;2187;6
4625;8898;5
1344;2616;6
561;1963;5
4055;8926;6
4530;3612;1
5364;3773;7
2537;6140;3
2203;6509;4
851;7099;2
2373;5258;5
1114;2533;2
2699;5095;7
5568;4295;6
3132;1725;5
4163;6733;1
32;8316;6
159;3121;1
2655;6284;5
1141;7373;2
3508;6928;7
4269;4181;4
5088;1915;7
539;7827;2
4984;3756;4
4734;8043;2
2851;8555;6
1039;7213;2
2617;3008;7
3428;5148;4
1456;6450;7
2401;5010;6
4226;2868;6
4213;6292;2
1778;6451;2
2487;4455;1
127;5729;4
3829;6382;6
14;8391;5
5664;6573;4
635;7476;3
4305;5153;6
3500;7084;5
1113;3678;3
652;4565;1
3733;3420;4
2106;3854;3
1459;3962;2
5278;5295;2
3540;2286;4
4753;7648;3
3108;1890;4
2216;8305;1
2328;5153;5
5669;7517;4
4892;8746;6
1017;3871;2
1826;7653;6
5395;3587;1
2977;1118;7
3306;8031;7
3615;6479;1
2505;1395;3
633;2100;7
66;3698;2
3342;8128;5
4617;2183;3
790;2600;5
5791;6420;7
1323;5523;4
3445;6509;3
4848;6311;1
451;1681;2
5458;6303;5
4628;5074;5
5968;3694;5
2682;2916;2
2231;5168;1
837;2994;6
642;8815;5
4004;1818;1
4607;7278;4
2366;6408;7
2039;3656;4
947;2733;7
5051;5760;4
656;5337;7
1613;5554;3
546;3066;6
1076;1065;2
3418;7960;1
5343;5616;3
1724;4682;7
1030;5862;4
4354;1445;2
3880;6705;4
309;5957;5
1902;2042;4
5389;1592;2
3496;1329;1
3015;7686;7
5314;2895;6
843;3119;1
2395;4597;2
3393;5168;3
1748;4830;5
4645;7913;3
3674;4895;4
2085;2218;1
5404;1578;5
1709;1926;2
3854;3907;5
2289;8504;2
44;3983;2
3056;5230;7
4631;3703;3
2435;3454;6
2900;6311;3
2879;7643;2
2514;6496;5
5056;4187;2
770;5215;2
4853;8966;7
4972;3425;3
5287;8893;1
1406;1148;6
3182;3260;6
460;4536;6
3291;5075;2
1796;5959;3
598;7279;5
3398;5923;1
2791;3919;7
4875;4057;6
2173;1020;6
4526;5552;3
4760;2783;6
2924;1203;1
1086;1325;7
5160;7519;5
1830;5957;3
2369;6838;1
1934;5334;4
3419;6783;2
3036;2847;6
2282;5324;3
2540;5953;7
2658;5240;7
35;2084;6
71;5914;3
4493;7794;2
3281;5366;2
1919;5195;4
4495;7150;6
4351;7544;3
1233;1210;6
2050;1639;4
2310;2179;7
5920;4765;1
3821;6797;7
3968;4563;5
4184;6904;1
3317;5710;4
5206;2279;4
985;8545;1
921;5673;7
1177;3081;6
3789;2327;5
3627;8949;6
2103;7038;6
5053;3910;5
3354;5047;6
3292;1158;2
2978;1970;4
4355;3780;2
4635;2732;7
2047;3211;6
5321;3480;3
4054;3113;2
4893;2849;6
2567;5327;5
5845;5043;5
2144;4621;3
4961;8288;5
3953;4518;2
1821;7524;2
5447;6731;4
1398;8576;3
4339;1310;7
1155;2612;6
2938;3881;1
5574;7332;4
4960;2674;7
3062;8488;4
3487;4550;1
2986;4957;7
4357;2494;5
1949;4924;5
4117;3714;7
1182;1174;1
5635;7974;7
4347;4479;6
2246;7771;2
5126;8702;7
713;1694;3
4289;6721;6
2898;8382;2
4384;4266;1
4668;5727;4
1695;1357;3
2420;2399;5
4500;1657;5
3477;2872;7
5749;6885;5
4806;3197;2
3586;5069;1
889;7815;6
2305;3934;5
4509;6157;3
2270;1083;3
2123;3796;2
3676;4150;6
4690;4207;3
5137;2709;5
1381;7530;4
809;2776;6
2304;3860;1
271;7714;1
4772;2999;6
3423;5715;4
12;1138;3
678;6964;5
1633;6697;1
3001;2417;6
4908;5858;5
1787;5266;5
1804;4470;7
1014;1198;3
4504;6215;1
4899;4976;5
4279;7583;5
3695;4369;5
3482;1252;3
2154;2230;1
1663;6881;2
4130;8812;4
3249;7127;7
4722;5400;5
2663;8000;4
2836;4715;3
4104;1241;4
5965;2838;5
4787;5060;2
4441;7143;7
2035;4033;7
5443;2322;1
3653;2917;3
3961;6298;3
5063;3267;6
3361;1425;3
1792;4244;7
2335;3207;1
525;3839;3
4399;5813;2
4222;5956;3
3346;4270;4
4171;2524;6
1032;4824;1
3738;6626;3
5958;4094;5
2526;2804;6
5095;6657;6
3439;2161;1
4565;4494;7
2974;6939;3
2817;2207;6
1722;7825;1
2705;6443;3
3198;6234;7
4473;2695;1
711;6645;4
2379;8345;6
1479;7550;3
1531;3977;3
898;2778;4
4913;2753;6
2064;2397;1
498;2283;2
4458;8186;6
2638;8750;6
278;5855;6
4467;1501;5
315;3290;6
1164;5846;1
256;4598;1
5481;1066;1
145;4821;7
373;4625;5
4626;2807;6
1705;8589;5
418;5611;2
5922;8690;2
1655;3221;4
4680;1161;6
306;5681;7
680;7679;3
4813;2526;2
4089;6370;4
5090;5914;6
316;8622;1
3136;5294;4
1311;7687;2
1136;8763;2
2744;3759;2
1229;6006;4
360;1777;6
2566;2830;6
1372;8011;4
4480;4758;7
5479;3405;3
548;8050;2
3272;2135;7
2481;4739;3
932;6407;3
4641;5998;7
2778;5589;5
565;8102;6
284;1582;3
2671;2646;5
227;5222;7
5468;7538;5
5777;5929;2
5962;6778;7
975;5680;6
5078;3489;3
2045;2423;4
5598;7624;4
5429;8706;1
3684;6916;6
3104;6841;1
248;5353;4
1404;3731;6
2046;2692;1
4040;6959;6
4273;3548;3
2116;4951;7
3383;7685;1
3232;7354;5
1432;5632;5
796;3336;3
5814;2584;3
725;1050;5
865;6044;2
3504;8202;3
4887;7583;7
3475;4997;3
5196;1526;4
231;3768;3
5080;5977;4
2603;1761;1
1756;8108;4
3384;5829;7
395;3784;7
2776;6041;2
922;7945;6
1842;3845;2
1065;2736;1
2874;2707;6
4186;3077;2
4326;5559;3
2565;8063;3
2624;7190;4
1684;1564;2
5106;6148;7
5707;6860;2
2432;5005;7
1486;4716;6
4517;2099;5
3669;4874;7
2267;2449;6
4127;4710;3
1429;7597;2
4863;4610;1
61;1151;6
3716;3076;3
4981;2523;5
3978;6979;1
4364;8486;2
4740;3270;6
4249;3047;4
299;8225;7
2405;8555;1
4655;5390;1
2839;2818;4
3955;6878;6
4026;3500;1
2426;3633;7
4726;7750;2
1604;6746;3
1672;3371;6
2421;8390;3
1954;5141;6
4181;4475;1
1970;5414;4
1436;2959;2
1414;8607;6
4135;6261;5
3896;7572;6
658;6569;3
5711;8645;4
5000;6140;2
1471;3599;7
1608;3309;5
1602;1709;1
1600;6440;7
3924;5646;4
2864;1635;5
5345;8525;2
2308;2020;2
209;7274;3
4084;1359;7
3149;8573;2
1855;8972;6
2454;3247;3
293;6313;5
2636;7405;7
4895;2275;7
2037;7767;3
4723;7054;5
2564;5361;4
733;7275;6
3744;6796;2
3177;2951;1
2725;4995;6
3234;8229;7
164;5296;4
1426;1075;4
5270;1557;4
716;7461;2
717;6642;6
3614;6493;6
1003;2444;4
5546;1541;4
337;5701;1
5413;2045;7
5861;6618;2
1267;2645;4
1625;3594;7
4834;1306;2
366;3332;4
3713;8692;2
3650;8856;1
1572;3711;7
2041;1949;2
3635;5453;5
1721;5689;1
3280;5320;4
5945;3318;6
1300;7119;4
5892;6092;3
3921;8796;3
1938;3748;1
858;8094;6
3183;6474;6
1846;1372;5
4440;8529;1
2023;3853;1
3763;7825;1
2610;6043;1
3473;7093;5
1132;5486;1
4927;8463;1
4681;6469;4
4199;3788;1
1956;6628;5
1354;4776;6
3965;2338;5
513;3074;5
313;5602;1
532;5711;6
5397;4159;5
5750;3777;2
834;7376;4
384;6637;7
5476;4120;1
1049;6199;7
4303;7006;7
4778;4812;3
3605;1625;3
2212;2394;4
2563;8763;4
3114;7470;2
2502;3278;2
2;8737;7
5394;6297;2
512;4072;6
822;5099;3
3474;5345;3
1029;3320;5
647;2577;1
3793;8719;2
3913;8684;1
1058;2947;7
2576;6516;5
5005;4036;5
5991;3028;5
4882;1176;3
1501;8785;7
1921;5628;6
669;7113;2
1090;2861;3
3024;1738;2
2670;5687;3
1980;8028;1
5730;6426;3
5478;4375;5
5241;7028;4
5300;1991;1
4976;7448;6
5317;4795;6
2905;5930;4
1642;6577;6
2399;4907;3
3118;1680;6
4502;8189;5
4928;5526;5
3892;6684;7
5197;3281;7
212;3787;2
2892;5896;1
4618;7397;6
5182;6084;1
2143;4994;1
3772;3768;6
283;1793;2
39;1456;5
3159;6911;5
3701;1077;6
2500;6528;6
1510;8751;5
5373;2956;3
1566;7839;2
